Time on GPS,Time on GPS Adjusted to remove rounding error,Time correction for Layback,Corrected time,Rounded to nearest second,Transect,Long,Lat,Matched_image_name,Date-time,Speed,Unknown2,Date,NA,Unknown3,Unknown4,Date,,
12:29:58,12:29:58,0:00:39,12:30:37,12:30:37,SPZT3,115.1857983,33.41335167,R1121_SPZT3_12_19_12_0139,5/21/2020 12:29,0.59,59.2,210520,NA,NA,A*4B,,,829
12:30:03,12:30:03,0:00:39,12:30:42,12:30:42,SPZT3,115.1858217,33.41334667,R1121_SPZT3_12_19_12_0140,5/21/2020 12:30,0.86,58.19,210520,NA,NA,A*4A,,,834
12:30:08,12:30:08,0:00:39,12:30:47,12:30:47,SPZT3,115.1858433,33.413335,R1121_SPZT3_12_19_12_0141,5/21/2020 12:30,0.67,38.37,210520,NA,NA,A*4E,,,839
12:30:12,12:30:13,0:00:39,12:30:52,12:30:52,SPZT3,115.185855,33.41332833,R1121_SPZT3_12_19_12_0142,5/21/2020 12:30,0.67,74.97,210520,NA,NA,A*49,,,844
12:30:17,12:30:18,0:00:39,12:30:57,12:30:57,SPZT3,115.1858733,33.41332833,R1121_SPZT3_12_19_12_0143,5/21/2020 12:30,0.95,65.94,210520,NA,NA,A*46,,,849
12:30:23,12:30:23,0:00:39,12:31:02,12:31:02,SPZT3,115.18588,33.41332167,R1121_SPZT3_12_19_12_0144,5/21/2020 12:30,0.57,20.41,210520,NA,NA,A*4D,,,854
12:30:27,12:30:28,0:00:39,12:31:07,12:31:07,SPZT3,115.18589,33.41332,R1121_SPZT3_12_19_12_0145,5/21/2020 12:30,0.4,70.21,210520,NA,NA,A*41,,,859
12:30:33,12:30:33,0:00:39,12:31:12,12:31:12,SPZT3,115.1858983,33.41331,R1121_SPZT3_12_19_12_0146,5/21/2020 12:30,0.63,32.35,210520,NA,NA,A*4D,,,864
12:30:38,12:30:38,0:00:39,12:31:17,12:31:17,SPZT3,115.1859117,33.4133,R1121_SPZT3_12_19_12_0147,5/21/2020 12:30,0.65,49.38,210520,NA,NA,A*40,,,869
12:30:42,12:30:43,0:00:39,12:31:22,12:31:22,SPZT3,115.1859217,33.41328333,R1121_SPZT3_12_19_12_0148,5/21/2020 12:30,0.63,37.49,210520,NA,NA,A*47,,,874
12:30:48,12:30:48,0:00:39,12:31:27,12:31:27,SPZT3,115.185935,33.413265,R1121_SPZT3_12_19_12_0149,5/21/2020 12:30,0.77,29.49,210520,NA,NA,A*42,,,879
12:30:53,12:30:53,0:00:39,12:31:32,12:31:32,SPZT3,115.1859517,33.41325333,R1121_SPZT3_12_19_12_0150,5/21/2020 12:30,0.71,57.2,210520,NA,NA,A*4A,,,884
12:30:57,12:30:58,0:00:39,12:31:37,12:31:37,SPZT3,115.1859667,33.41323667,R1121_SPZT3_12_19_12_0151,5/21/2020 12:30,0.71,39.03,210520,NA,NA,A*49,,,889
12:31:03,12:31:03,0:00:39,12:31:42,12:31:42,SPZT3,115.185985,33.41321167,R1121_SPZT3_12_19_12_0152,5/21/2020 12:31,0.72,40.48,210520,NA,NA,A*4C,,,894
12:31:08,12:31:08,0:00:39,12:31:47,12:31:47,SPZT3,115.1859917,33.41319667,R1121_SPZT3_12_19_12_0153,5/21/2020 12:31,0.78,38.28,210520,NA,NA,A*42,,,899
12:31:13,12:31:13,0:00:39,12:31:52,12:31:52,SPZT3,115.1860167,33.413185,R1121_SPZT3_12_19_12_0154,5/21/2020 12:31,1,61.55,210520,NA,NA,A*4C,,,904
13:34:23,13:34:23,0:00:25,13:34:48,13:34:48,MUZT4,115.2119083,33.50400333,L1120_MUZT4_13_30_18_0056,5/21/2020 13:34,0,0.87,210520,NA,NA,A*7D,,,4694
13:34:28,13:34:28,0:00:25,13:34:53,13:34:53,MUZT4,115.2119083,33.50400333,L1120_MUZT4_13_30_18_0057,5/21/2020 13:34,0,0.87,210520,NA,NA,A*78,,,4699
13:34:33,13:34:33,0:00:25,13:34:58,13:34:58,MUZT4,115.2119083,33.50400333,L1120_MUZT4_13_30_18_0058,5/21/2020 13:34,0,0.87,210520,NA,NA,A*7E,,,4704
13:34:38,13:34:38,0:00:25,13:35:03,13:35:03,MUZT4,115.2119083,33.50400333,L1120_MUZT4_13_30_18_0059,5/21/2020 13:34,0,0.87,210520,NA,NA,A*7B,,,4709
13:34:43,13:34:43,0:00:25,13:35:08,13:35:08,MUZT4,115.2119083,33.50400333,L1120_MUZT4_13_30_18_0060,5/21/2020 13:34,0,0.87,210520,NA,NA,A*7F,,,4714
13:34:48,13:34:48,0:00:25,13:35:13,13:35:13,MUZT4,115.2119083,33.50400333,L1120_MUZT4_13_30_18_0061,5/21/2020 13:34,0,0.87,210520,NA,NA,A*7A,,,4719
13:34:53,13:34:53,0:00:25,13:35:18,13:35:18,MUZT4,115.2119083,33.50400333,L1120_MUZT4_13_30_18_0062,5/21/2020 13:34,0,0.87,210520,NA,NA,A*78,,,4724
13:34:58,13:34:58,0:00:25,13:35:23,13:35:23,MUZT4,115.2119083,33.50400333,L1120_MUZT4_13_30_18_0063,5/21/2020 13:34,0,0.87,210520,NA,NA,A*7D,,,4729
13:35:03,13:35:03,0:00:25,13:35:28,13:35:28,MUZT4,115.2119083,33.50400333,L1120_MUZT4_13_30_18_0064,5/21/2020 13:35,0,0.87,210520,NA,NA,A*79,,,4734
13:35:08,13:35:08,0:00:25,13:35:33,13:35:33,MUZT4,115.2119083,33.50400333,L1120_MUZT4_13_30_18_0065,5/21/2020 13:35,0,0.87,210520,NA,NA,A*7C,,,4739
13:35:13,13:35:13,0:00:25,13:35:38,13:35:38,MUZT4,115.2119083,33.50400333,L1120_MUZT4_13_30_18_0066,5/21/2020 13:35,0,0.87,210520,NA,NA,A*7D,,,4744
13:35:18,13:35:18,0:00:25,13:35:43,13:35:43,MUZT4,115.2119083,33.50400333,L1120_MUZT4_13_30_18_0067,5/21/2020 13:35,0,0.87,210520,NA,NA,A*78,,,4749
13:35:23,13:35:23,0:00:25,13:35:48,13:35:48,MUZT4,115.2119083,33.50400333,L1120_MUZT4_13_30_18_0068,5/21/2020 13:35,0,0.87,210520,NA,NA,A*7C,,,4754
13:35:28,13:35:28,0:00:25,13:35:53,13:35:53,MUZT4,115.2119033,33.50400167,L1120_MUZT4_13_30_18_0069,5/21/2020 13:35,0,0.87,210520,NA,NA,A*7D,,,4759
13:35:33,13:35:33,0:00:25,13:35:58,13:35:58,MUZT4,115.2119033,33.50400167,L1120_MUZT4_13_30_18_0070,5/21/2020 13:35,0,0.87,210520,NA,NA,A*7B,,,4764
13:35:38,13:35:38,0:00:25,13:36:03,13:36:03,MUZT4,115.2119033,33.50400167,L1120_MUZT4_13_30_18_0071,5/21/2020 13:35,0,0.87,210520,NA,NA,A*7E,,,4769
13:35:43,13:35:43,0:00:25,13:36:08,13:36:08,MUZT4,115.2119033,33.50400167,L1120_MUZT4_13_30_18_0072,5/21/2020 13:35,0,0.87,210520,NA,NA,A*7A,,,4774
13:35:48,13:35:48,0:00:25,13:36:13,13:36:13,MUZT4,115.2119033,33.50400167,L1120_MUZT4_13_30_18_0073,5/21/2020 13:35,0,0.87,210520,NA,NA,A*7F,,,4779
13:35:53,13:35:53,0:00:25,13:36:18,13:36:18,MUZT4,115.2119017,33.50400167,L1120_MUZT4_13_30_18_0074,5/21/2020 13:35,0,0.87,210520,NA,NA,A*7E,,,4784
13:35:58,13:35:58,0:00:25,13:36:23,13:36:23,MUZT4,115.2118133,33.503965,L1120_MUZT4_13_30_18_0075,5/21/2020 13:35,1.08,292.48,210520,NA,NA,A*74,,,4789
13:36:03,13:36:03,0:00:25,13:36:28,13:36:28,MUZT4,115.2116883,33.503945,L1120_MUZT4_13_30_18_0076,5/21/2020 13:36,1.5,285.97,210520,NA,NA,A*74,,,4794
13:36:08,13:36:08,0:00:25,13:36:33,13:36:33,MUZT4,115.211575,33.50392,L1120_MUZT4_13_30_18_0077,5/21/2020 13:36,1.05,284.21,210520,NA,NA,A*70,,,4799
13:36:13,13:36:13,0:00:25,13:36:38,13:36:38,MUZT4,115.2114717,33.50388167,L1120_MUZT4_13_30_18_0078,5/21/2020 13:36,1.29,276.08,210520,NA,NA,A*7C,,,4804
13:36:18,13:36:18,0:00:25,13:36:43,13:36:43,MUZT4,115.2113883,33.50385333,L1120_MUZT4_13_30_18_0079,5/21/2020 13:36,1.15,290.15,210520,NA,NA,A*71,,,4809
13:36:23,13:36:23,0:00:25,13:36:48,13:36:48,MUZT4,115.21131,33.50382167,L1120_MUZT4_13_30_18_0080,5/21/2020 13:36,1.35,298.24,210520,NA,NA,A*74,,,4814
13:36:28,13:36:28,0:00:25,13:36:53,13:36:53,MUZT4,115.2112283,33.50379167,L1120_MUZT4_13_30_18_0081,5/21/2020 13:36,1.16,289.81,210520,NA,NA,A*7D,,,4819
13:36:33,13:36:33,0:00:25,13:36:58,13:36:58,MUZT4,115.21114,33.50376,L1120_MUZT4_13_30_18_0082,5/21/2020 13:36,1.15,282.81,210520,NA,NA,A*7B,,,4824
13:36:38,13:36:38,0:00:25,13:37:03,13:37:03,MUZT4,115.2110883,33.50374667,L1120_MUZT4_13_30_18_0083,5/21/2020 13:36,1.32,273.05,210520,NA,NA,A*7C,,,4829
13:36:43,13:36:43,0:00:25,13:37:08,13:37:08,MUZT4,115.211015,33.50370667,L1120_MUZT4_13_30_18_0084,5/21/2020 13:36,1.02,287.5,210520,NA,NA,A*75,,,4834
13:36:48,13:36:48,0:00:25,13:37:13,13:37:13,MUZT4,115.2109567,33.50366333,L1120_MUZT4_13_30_18_0085,5/21/2020 13:36,1.13,295.67,210520,NA,NA,A*7A,,,4839
13:36:53,13:36:53,0:00:25,13:37:18,13:37:18,MUZT4,115.2109083,33.50363833,L1120_MUZT4_13_30_18_0086,5/21/2020 13:36,1.4,299.89,210520,NA,NA,A*7A,,,4844
13:36:58,13:36:58,0:00:25,13:37:23,13:37:23,MUZT4,115.210875,33.503625,L1120_MUZT4_13_30_18_0087,5/21/2020 13:36,1.05,302.5,210520,NA,NA,A*76,,,4849
13:37:03,13:37:03,0:00:25,13:37:28,13:37:28,MUZT4,115.21084,33.503615,L1120_MUZT4_13_30_18_0088,5/21/2020 13:37,1.11,299.16,210520,NA,NA,A*78,,,4854
13:37:08,13:37:08,0:00:25,13:37:33,13:37:33,MUZT4,115.2108,33.503585,L1120_MUZT4_13_30_18_0089,5/21/2020 13:37,1.44,302.16,210520,NA,NA,A*78,,,4859
13:37:13,13:37:13,0:00:25,13:37:38,13:37:38,MUZT4,115.21076,33.503555,L1120_MUZT4_13_30_18_0090,5/21/2020 13:37,1.39,301.26,210520,NA,NA,A*7C,,,4864
13:37:18,13:37:18,0:00:25,13:37:43,13:37:43,MUZT4,115.2107317,33.50353,L1120_MUZT4_13_30_18_0091,5/21/2020 13:37,1.16,320.89,210520,NA,NA,A*72,,,4869
13:37:23,13:37:23,0:00:25,13:37:48,13:37:48,MUZT4,115.210705,33.5035,L1120_MUZT4_13_30_18_0092,5/21/2020 13:37,1.43,308.16,210520,NA,NA,A*78,,,4874
13:37:28,13:37:28,0:00:25,13:37:53,13:37:53,MUZT4,115.2106833,33.503475,L1120_MUZT4_13_30_18_0093,5/21/2020 13:37,1.18,317.98,210520,NA,NA,A*77,,,4879
13:37:33,13:37:33,0:00:25,13:37:58,13:37:58,MUZT4,115.2106633,33.50346333,L1120_MUZT4_13_30_18_0094,5/21/2020 13:37,0.99,309.96,210520,NA,NA,A*7D,,,4884
13:37:38,13:37:38,0:00:25,13:38:03,13:38:03,MUZT4,115.21064,33.50345167,L1120_MUZT4_13_30_18_0095,5/21/2020 13:37,1.25,304.81,210520,NA,NA,A*71,,,4889
13:37:43,13:37:43,0:00:25,13:38:08,13:38:08,MUZT4,115.21061,33.50343333,L1120_MUZT4_13_30_18_0096,5/21/2020 13:37,1.05,313.67,210520,NA,NA,A*75,,,4894
13:37:48,13:37:48,0:00:25,13:38:13,13:38:13,MUZT4,115.2105817,33.50341333,L1120_MUZT4_13_30_18_0097,5/21/2020 13:37,1.23,299.15,210520,NA,NA,A*75,,,4899
13:37:53,13:37:53,0:00:25,13:38:18,13:38:18,MUZT4,115.2105517,33.5034,L1120_MUZT4_13_30_18_0098,5/21/2020 13:37,1.06,304.77,210520,NA,NA,A*76,,,4904
13:37:58,13:37:58,0:00:25,13:38:23,13:38:23,MUZT4,115.2105333,33.50338833,L1120_MUZT4_13_30_18_0099,5/21/2020 13:37,1.05,296.17,210520,NA,NA,A*78,,,4909
13:38:03,13:38:03,0:00:25,13:38:28,13:38:28,MUZT4,115.2105067,33.50338,L1120_MUZT4_13_30_18_0100,5/21/2020 13:38,1.13,300.07,210520,NA,NA,A*78,,,4914
13:38:08,13:38:08,0:00:25,13:38:33,13:38:33,MUZT4,115.21048,33.50337333,L1120_MUZT4_13_30_18_0101,5/21/2020 13:38,0.89,286.54,210520,NA,NA,A*7F,,,4919
13:38:13,13:38:13,0:00:25,13:38:38,13:38:38,MUZT4,115.2104617,33.50337167,L1120_MUZT4_13_30_18_0102,5/21/2020 13:38,1.06,280.48,210520,NA,NA,A*7A,,,4924
13:38:18,13:38:18,0:00:25,13:38:43,13:38:43,MUZT4,115.2104483,33.503365,L1120_MUZT4_13_30_18_0103,5/21/2020 13:38,0.79,291.21,210520,NA,NA,A*7F,,,4929
13:38:23,13:38:23,0:00:25,13:38:48,13:38:48,MUZT4,115.21043,33.50335167,L1120_MUZT4_13_30_18_0104,5/21/2020 13:38,0.89,307.15,210520,NA,NA,A*77,,,4934
13:38:28,13:38:28,0:00:25,13:38:53,13:38:53,MUZT4,115.2104017,33.50334,L1120_MUZT4_13_30_18_0105,5/21/2020 13:38,1.09,294.35,210520,NA,NA,A*7E,,,4939
13:38:33,13:38:33,0:00:25,13:38:58,13:38:58,MUZT4,115.2103767,33.50333167,L1120_MUZT4_13_30_18_0106,5/21/2020 13:38,0.97,299.32,210520,NA,NA,A*7B,,,4944
13:38:38,13:38:38,0:00:25,13:39:03,13:39:03,MUZT4,115.2103483,33.503315,L1120_MUZT4_13_30_18_0107,5/21/2020 13:38,1.2,297.76,210520,NA,NA,A*71,,,4949
13:38:43,13:38:43,0:00:25,13:39:08,13:39:08,MUZT4,115.2103167,33.50329833,L1120_MUZT4_13_30_18_0108,5/21/2020 13:38,1.06,302.03,210520,NA,NA,A*72,,,4954
13:38:48,13:38:48,0:00:25,13:39:13,13:39:13,MUZT4,115.2102817,33.50329167,L1120_MUZT4_13_30_18_0109,5/21/2020 13:38,1.17,279.99,210520,NA,NA,A*73,,,4959
13:38:53,13:38:53,0:00:25,13:39:18,13:39:18,MUZT4,115.2102517,33.50327833,L1120_MUZT4_13_30_18_0110,5/21/2020 13:38,0.8,284.05,210520,NA,NA,A*71,,,4964
13:38:58,13:38:58,0:00:25,13:39:23,13:39:23,MUZT4,115.2102267,33.503265,L1120_MUZT4_13_30_18_0111,5/21/2020 13:38,1.25,294.32,210520,NA,NA,A*73,,,4969
13:39:03,13:39:03,0:00:25,13:39:28,13:39:28,MUZT4,115.210205,33.50325167,L1120_MUZT4_13_30_18_0112,5/21/2020 13:39,0.98,300.47,210520,NA,NA,A*72,,,4974
13:39:08,13:39:08,0:00:25,13:39:33,13:39:33,MUZT4,115.21018,33.50324,L1120_MUZT4_13_30_18_0113,5/21/2020 13:39,1.14,301.62,210520,NA,NA,A*79,,,4979
13:39:14,13:39:13,0:00:25,13:39:38,13:39:38,MUZT4,115.2101483,33.50323167,L1120_MUZT4_13_30_18_0114,5/21/2020 13:39,1.2,297.33,210520,NA,NA,A*77,,,4984
13:39:18,13:39:18,0:00:25,13:39:43,13:39:43,MUZT4,115.2101217,33.50323167,L1120_MUZT4_13_30_18_0115,5/21/2020 13:39,1.01,292.48,210520,NA,NA,A*7D,,,4989
13:39:23,13:39:23,0:00:25,13:39:48,13:39:48,MUZT4,115.210095,33.50322333,L1120_MUZT4_13_30_18_0116,5/21/2020 13:39,1.04,286.23,210520,NA,NA,A*7F,,,4994
13:39:28,13:39:28,0:00:25,13:39:53,13:39:53,MUZT4,115.2100683,33.50321667,L1120_MUZT4_13_30_18_0117,5/21/2020 13:39,1.02,284.4,210520,NA,NA,A*78,,,4999
13:39:33,13:39:33,0:00:25,13:39:58,13:39:58,MUZT4,115.2100417,33.50320833,L1120_MUZT4_13_30_18_0118,5/21/2020 13:39,0.99,286.32,210520,NA,NA,A*7C,,,5004
13:39:38,13:39:38,0:00:25,13:40:03,13:40:03,MUZT4,115.210015,33.5032,L1120_MUZT4_13_30_18_0119,5/21/2020 13:39,1.11,290.85,210520,NA,NA,A*78,,,5009
13:39:43,13:39:43,0:00:25,13:40:08,13:40:08,MUZT4,115.209995,33.50319167,L1120_MUZT4_13_30_18_0120,5/21/2020 13:39,1.15,288.69,210520,NA,NA,A*78,,,5014
13:39:48,13:39:48,0:00:25,13:40:13,13:40:13,MUZT4,115.209975,33.50317833,L1120_MUZT4_13_30_18_0121,5/21/2020 13:39,1.03,298.64,210520,NA,NA,A*76,,,5019
13:39:53,13:39:53,0:00:25,13:40:18,13:40:18,MUZT4,115.2099417,33.50317167,L1120_MUZT4_13_30_18_0122,5/21/2020 13:39,1,293.64,210520,NA,NA,A*76,,,5024
13:39:58,13:39:58,0:00:25,13:40:23,13:40:23,MUZT4,115.2099167,33.50316667,L1120_MUZT4_13_30_18_0123,5/21/2020 13:39,0.84,294.35,210520,NA,NA,A*78,,,5029
13:40:03,13:40:03,0:00:25,13:40:28,13:40:28,MUZT4,115.20989,33.50316333,L1120_MUZT4_13_30_18_0124,5/21/2020 13:40,1.28,286.64,210520,NA,NA,A*7E,,,5034
13:40:08,13:40:08,0:00:25,13:40:33,13:40:33,MUZT4,115.2098567,33.50315333,L1120_MUZT4_13_30_18_0125,5/21/2020 13:40,1.05,291.95,210520,NA,NA,A*74,,,5039
13:40:13,13:40:13,0:00:25,13:40:38,13:40:38,MUZT4,115.20983,33.50314333,L1120_MUZT4_13_30_18_0126,5/21/2020 13:40,1.03,297.83,210520,NA,NA,A*7D,,,5044
13:40:18,13:40:18,0:00:25,13:40:43,13:40:43,MUZT4,115.209805,33.50314167,L1120_MUZT4_13_30_18_0127,5/21/2020 13:40,1.02,280.54,210520,NA,NA,A*7C,,,5049
13:40:23,13:40:23,0:00:25,13:40:48,13:40:48,MUZT4,115.209775,33.50313167,L1120_MUZT4_13_30_18_0128,5/21/2020 13:40,1.1,291.21,210520,NA,NA,A*72,,,5054
13:40:28,13:40:28,0:00:25,13:40:53,13:40:53,MUZT4,115.209745,33.503125,L1120_MUZT4_13_30_18_0129,5/21/2020 13:40,1.08,291.64,210520,NA,NA,A*73,,,5059
13:40:33,13:40:33,0:00:25,13:40:58,13:40:58,MUZT4,115.2097117,33.50311667,L1120_MUZT4_13_30_18_0130,5/21/2020 13:40,1.07,282.31,210520,NA,NA,A*7B,,,5064
13:40:38,13:40:38,0:00:25,13:41:03,13:41:03,MUZT4,115.2096817,33.50310833,L1120_MUZT4_13_30_18_0131,5/21/2020 13:40,0.97,288.82,210520,NA,NA,A*7C,,,5069
13:40:43,13:40:43,0:00:25,13:41:08,13:41:08,MUZT4,115.20965,33.50309833,L1120_MUZT4_13_30_18_0132,5/21/2020 13:40,1.2,285.36,210520,NA,NA,A*77,,,5074
13:40:48,13:40:48,0:00:25,13:41:13,13:41:13,MUZT4,115.2096183,33.50309333,L1120_MUZT4_13_30_18_0133,5/21/2020 13:40,0.9,282.59,210520,NA,NA,A*76,,,5079
13:40:53,13:40:53,0:00:25,13:41:18,13:41:18,MUZT4,115.209585,33.50309,L1120_MUZT4_13_30_18_0134,5/21/2020 13:40,1.39,278.4,210520,NA,NA,A*7B,,,5084
13:40:58,13:40:58,0:00:25,13:41:23,13:41:23,MUZT4,115.20955,33.50308167,L1120_MUZT4_13_30_18_0135,5/21/2020 13:40,1.19,292.25,210520,NA,NA,A*70,,,5089
13:41:03,13:41:03,0:00:25,13:41:28,13:41:28,MUZT4,115.209515,33.50308333,L1120_MUZT4_13_30_18_0136,5/21/2020 13:41,1.1,277.43,210520,NA,NA,A*74,,,5094
13:41:08,13:41:08,0:00:25,13:41:33,13:41:33,MUZT4,115.2094883,33.50307333,L1120_MUZT4_13_30_18_0137,5/21/2020 13:41,1.07,284.76,210520,NA,NA,A*7A,,,5099
13:41:13,13:41:13,0:00:25,13:41:38,13:41:38,MUZT4,115.2094667,33.50305333,L1120_MUZT4_13_30_18_0138,5/21/2020 13:41,1.11,287.29,210520,NA,NA,A*76,,,5104
13:41:18,13:41:18,0:00:25,13:41:43,13:41:43,MUZT4,115.2094383,33.50304333,L1120_MUZT4_13_30_18_0139,5/21/2020 13:41,0.88,286.5,210520,NA,NA,A*75,,,5109
13:41:23,13:41:23,0:00:25,13:41:48,13:41:48,MUZT4,115.2094217,33.50304667,L1120_MUZT4_13_30_18_0140,5/21/2020 13:41,0.89,278.71,210520,NA,NA,A*7F,,,5114
13:41:28,13:41:28,0:00:25,13:41:53,13:41:53,MUZT4,115.2093933,33.50304167,L1120_MUZT4_13_30_18_0141,5/21/2020 13:41,1.12,278.34,210520,NA,NA,A*76,,,5119
13:41:33,13:41:33,0:00:25,13:41:58,13:41:58,MUZT4,115.209365,33.50304333,L1120_MUZT4_13_30_18_0142,5/21/2020 13:41,0.96,271.52,210520,NA,NA,A*7A,,,5124
13:41:38,13:41:38,0:00:25,13:42:03,13:42:03,MUZT4,115.20934,33.50304,L1120_MUZT4_13_30_18_0143,5/21/2020 13:41,1.11,283.29,210520,NA,NA,A*7E,,,5129
13:41:43,13:41:43,0:00:25,13:42:08,13:42:08,MUZT4,115.2093133,33.50303667,L1120_MUZT4_13_30_18_0144,5/21/2020 13:41,0.96,278.81,210520,NA,NA,D*76,,,5134
13:41:48,13:41:48,0:00:25,13:42:13,13:42:13,MUZT4,115.2092883,33.50303,L1120_MUZT4_13_30_18_0145,5/21/2020 13:41,0.98,269.07,210520,NA,NA,D*7E,,,5139
13:41:53,13:41:53,0:00:25,13:42:18,13:42:18,MUZT4,115.2092567,33.503015,L1120_MUZT4_13_30_18_0146,5/21/2020 13:41,1.24,286.28,210520,NA,NA,D*73,,,5144
13:41:58,13:41:58,0:00:25,13:42:23,13:42:23,MUZT4,115.209235,33.50301,L1120_MUZT4_13_30_18_0147,5/21/2020 13:41,0.99,276.42,210520,NA,NA,D*79,,,5149
13:42:03,13:42:03,0:00:25,13:42:28,13:42:28,MUZT4,115.2092,33.50301,L1120_MUZT4_13_30_18_0148,5/21/2020 13:42,1.23,278.64,210520,NA,NA,D*70,,,5154
13:42:08,13:42:08,0:00:25,13:42:33,13:42:33,MUZT4,115.2091633,33.50300833,L1120_MUZT4_13_30_18_0149,5/21/2020 13:42,1.22,272.57,210520,NA,NA,D*7F,,,5159
13:42:13,13:42:13,0:00:25,13:42:38,13:42:38,MUZT4,115.20913,33.50300333,L1120_MUZT4_13_30_18_0150,5/21/2020 13:42,1.4,280.67,210520,NA,NA,D*7F,,,5164
13:42:18,13:42:18,0:00:25,13:42:43,13:42:43,MUZT4,115.2091017,33.502985,L1120_MUZT4_13_30_18_0151,5/21/2020 13:42,1.2,306.52,210520,NA,NA,D*78,,,5169
13:42:23,13:42:23,0:00:25,13:42:48,13:42:48,MUZT4,115.20908,33.502975,L1120_MUZT4_13_30_18_0152,5/21/2020 13:42,1.25,300.13,210520,NA,NA,D*74,,,5174
13:42:28,13:42:28,0:00:25,13:42:53,13:42:53,MUZT4,115.2090567,33.502955,L1120_MUZT4_13_30_18_0153,5/21/2020 13:42,1.31,310.81,210520,NA,NA,D*7C,,,5179
13:42:33,13:42:33,0:00:25,13:42:58,13:42:58,MUZT4,115.2090333,33.50293,L1120_MUZT4_13_30_18_0154,5/21/2020 13:42,1.12,308.45,210520,NA,NA,D*76,,,5184
13:42:38,13:42:38,0:00:25,13:43:03,13:43:03,MUZT4,115.20901,33.50290167,L1120_MUZT4_13_30_18_0155,5/21/2020 13:42,1.42,315.78,210520,NA,NA,D*78,,,5189
13:42:43,13:42:43,0:00:25,13:43:08,13:43:08,MUZT4,115.2089933,33.50288167,L1120_MUZT4_13_30_18_0156,5/21/2020 13:42,1.18,318.88,210520,NA,NA,D*71,,,5194
13:42:48,13:42:48,0:00:25,13:43:13,13:43:13,MUZT4,115.2089733,33.50287333,L1120_MUZT4_13_30_18_0157,5/21/2020 13:42,1.32,301.87,210520,NA,NA,D*75,,,5199
13:42:53,13:42:53,0:00:25,13:43:18,13:43:18,MUZT4,115.208945,33.502855,L1120_MUZT4_13_30_18_0158,5/21/2020 13:42,1.26,311.75,210520,NA,NA,D*77,,,5204
13:42:58,13:42:58,0:00:25,13:43:23,13:43:23,MUZT4,115.2089183,33.50284833,L1120_MUZT4_13_30_18_0159,5/21/2020 13:42,1.09,294.16,210520,NA,NA,D*78,,,5209
13:43:03,13:43:03,0:00:25,13:43:28,13:43:28,MUZT4,115.2088883,33.50283,L1120_MUZT4_13_30_18_0160,5/21/2020 13:43,1.17,302.75,210520,NA,NA,D*75,,,5214
13:43:08,13:43:08,0:00:25,13:43:33,13:43:33,MUZT4,115.2088667,33.50281667,L1120_MUZT4_13_30_18_0161,5/21/2020 13:43,0.98,296.42,210520,NA,NA,D*74,,,5219
13:43:13,13:43:13,0:00:25,13:43:38,13:43:38,MUZT4,115.2088467,33.50281,L1120_MUZT4_13_30_18_0162,5/21/2020 13:43,0.85,309.33,210520,NA,NA,D*75,,,5224
13:43:18,13:43:18,0:00:25,13:43:43,13:43:43,MUZT4,115.2088183,33.50280167,L1120_MUZT4_13_30_18_0163,5/21/2020 13:43,0.99,285.36,210520,NA,NA,D*7B,,,5229
13:43:23,13:43:23,0:00:25,13:43:48,13:43:48,MUZT4,115.2087883,33.50279,L1120_MUZT4_13_30_18_0164,5/21/2020 13:43,1.13,286.47,210520,NA,NA,D*7F,,,5234
13:43:28,13:43:28,0:00:25,13:43:53,13:43:53,MUZT4,115.208765,33.50278,L1120_MUZT4_13_30_18_0165,5/21/2020 13:43,0.98,297.71,210520,NA,NA,D*78,,,5239
13:43:33,13:43:33,0:00:25,13:43:58,13:43:58,MUZT4,115.208745,33.50277,L1120_MUZT4_13_30_18_0166,5/21/2020 13:43,0.93,289.81,210520,NA,NA,D*70,,,5244
13:43:38,13:43:38,0:00:25,13:44:03,13:44:03,MUZT4,115.2087217,33.50275833,L1120_MUZT4_13_30_18_0167,5/21/2020 13:43,1.08,298.16,210520,NA,NA,D*7F,,,5249
13:43:43,13:43:43,0:00:25,13:44:08,13:44:08,MUZT4,115.2086983,33.50274667,L1120_MUZT4_13_30_18_0168,5/21/2020 13:43,1.05,293.36,210520,NA,NA,D*7B,,,5254
13:43:48,13:43:48,0:00:25,13:44:13,13:44:13,MUZT4,115.2086733,33.50272,L1120_MUZT4_13_30_18_0169,5/21/2020 13:43,1.36,297.64,210520,NA,NA,D*7C,,,5259
13:43:53,13:43:53,0:00:25,13:44:18,13:44:18,MUZT4,115.2086583,33.50270167,L1120_MUZT4_13_30_18_0170,5/21/2020 13:43,1,306.17,210520,NA,NA,D*7F,,,5264
13:43:58,13:43:58,0:00:25,13:44:23,13:44:23,MUZT4,115.20864,33.50269167,L1120_MUZT4_13_30_18_0171,5/21/2020 13:43,1.12,300.14,210520,NA,NA,D*7B,,,5269
13:44:03,13:44:03,0:00:25,13:44:28,13:44:28,MUZT4,115.208615,33.50268833,L1120_MUZT4_13_30_18_0172,5/21/2020 13:44,0.82,292.26,210520,NA,NA,D*79,,,5274
13:44:08,13:44:08,0:00:25,13:44:33,13:44:33,MUZT4,115.2085883,33.50268167,L1120_MUZT4_13_30_18_0173,5/21/2020 13:44,1.15,295.14,210520,NA,NA,D*77,,,5279
